dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2021-03-16,09,Bayern,09376,LK Schwandorf,4,4,9,6,1,22,22,1
2021-03-17,09,Bayern,09376,LK Schwandorf,4,4,8,5,2,20,20,2
2021-03-18,09,Bayern,09376,LK Schwandorf,4,4,8,5,1,22,22,1
2021-03-19,09,Bayern,09376,LK Schwandorf,4,4,7,5,2,20,20,2
2021-03-20,09,Bayern,09376,LK Schwandorf,4,4,8,5,2,21,21,2
2021-03-21,09,Bayern,09376,LK Schwandorf,4,4,9,5,2,20,20,2
2021-03-22,09,Bayern,09376,LK Schwandorf,4,4,10,5,1,21,21,1
2021-03-23,09,Bayern,09376,LK Schwandorf,4,4,9,6,2,21,21,2
2021-03-24,09,Bayern,09376,LK Schwandorf,4,4,10,6,3,21,21,3
2021-03-25,09,Bayern,09376,LK Schwandorf,4,4,10,5,1,21,21,1
2021-03-26,09,Bayern,09376,LK Schwandorf,4,4,13,5,0,23,23,0
2021-03-27,09,Bayern,09376,LK Schwandorf,4,4,12,3,4,19,19,4
2021-03-28,09,Bayern,09376,LK Schwandorf,4,4,14,3,4,19,19,4
2021-03-29,09,Bayern,09376,LK Schwandorf,4,4,14,4,4,19,19,4
2021-03-30,09,Bayern,09376,LK Schwandorf,4,4,15,5,3,20,20,3
2021-03-31,09,Bayern,09376,LK Schwandorf,4,4,14,5,5,18,18,5
2021-04-01,09,Bayern,09376,LK Schwandorf,4,4,14,4,0,23,23,0
2021-04-02,09,Bayern,09376,LK Schwandorf,4,4,11,3,3,19,19,3
2021-04-03,09,Bayern,09376,LK Schwandorf,4,4,9,3,6,16,16,6
2021-04-04,09,Bayern,09376,LK Schwandorf,4,4,9,3,2,20,20,2
2021-04-05,09,Bayern,09376,LK Schwandorf,4,4,12,4,3,19,19,3
2021-04-06,09,Bayern,09376,LK Schwandorf,4,4,11,5,5,17,17,5
2021-04-07,09,Bayern,09376,LK Schwandorf,4,4,11,4,2,22,22,2
2021-04-08,09,Bayern,09376,LK Schwandorf,4,4,11,6,1,23,23,1
2021-04-09,09,Bayern,09376,LK Schwandorf,4,4,9,7,5,20,20,5
2021-04-10,09,Bayern,09376,LK Schwandorf,4,4,9,7,3,21,21,3
2021-04-11,09,Bayern,09376,LK Schwandorf,4,4,10,7,5,18,18,5
2021-04-12,09,Bayern,09376,LK Schwandorf,4,4,9,5,5,18,18,5
2021-04-13,09,Bayern,09376,LK Schwandorf,4,4,9,5,1,22,22,1
2021-04-14,09,Bayern,09376,LK Schwandorf,4,4,7,4,4,19,19,4
2021-04-15,09,Bayern,09376,LK Schwandorf,4,4,8,4,3,20,20,3
2021-04-16,09,Bayern,09376,LK Schwandorf,4,4,10,4,0,23,23,0
2021-04-17,09,Bayern,09376,LK Schwandorf,4,4,8,4,7,17,17,7
2021-04-18,09,Bayern,09376,LK Schwandorf,4,4,6,4,7,16,16,7
2021-04-19,09,Bayern,09376,LK Schwandorf,4,4,4,2,9,14,14,9
2021-04-20,09,Bayern,09376,LK Schwandorf,4,4,3,2,6,17,17,6
2021-04-21,09,Bayern,09376,LK Schwandorf,4,4,3,2,7,16,16,7
2021-04-22,09,Bayern,09376,LK Schwandorf,4,4,3,2,7,16,16,7
2021-04-23,09,Bayern,09376,LK Schwandorf,4,4,3,1,6,18,18,6
2021-04-24,09,Bayern,09376,LK Schwandorf,4,4,3,1,6,16,16,6
2021-04-25,09,Bayern,09376,LK Schwandorf,4,4,5,1,2,20,20,2
2021-04-26,09,Bayern,09376,LK Schwandorf,4,4,6,2,3,19,19,3
2021-04-27,09,Bayern,09376,LK Schwandorf,4,4,5,2,2,20,20,2
2021-04-28,09,Bayern,09376,LK Schwandorf,4,4,5,2,4,18,18,4
2021-04-29,09,Bayern,09376,LK Schwandorf,4,4,6,2,0,22,22,0
2021-04-30,09,Bayern,09376,LK Schwandorf,4,4,6,2,3,19,19,3
2021-05-01,09,Bayern,09376,LK Schwandorf,4,4,6,2,1,18,18,1
2021-05-02,09,Bayern,09376,LK Schwandorf,4,4,5,2,4,18,18,4
2021-05-03,09,Bayern,09376,LK Schwandorf,4,4,5,2,6,17,17,6
2021-05-04,09,Bayern,09376,LK Schwandorf,4,4,5,2,6,17,17,6
2021-05-05,09,Bayern,09376,LK Schwandorf,4,4,6,3,5,18,18,5
2021-05-06,09,Bayern,09376,LK Schwandorf,4,4,4,3,6,17,17,6
2021-05-07,09,Bayern,09376,LK Schwandorf,4,4,3,2,3,21,21,3
2021-05-08,09,Bayern,09376,LK Schwandorf,4,4,3,2,3,21,21,3
2021-05-09,09,Bayern,09376,LK Schwandorf,4,4,5,2,4,20,20,4
2021-05-10,09,Bayern,09376,LK Schwandorf,4,4,5,2,3,20,20,3
2021-05-11,09,Bayern,09376,LK Schwandorf,4,4,6,1,4,19,19,4
2021-05-12,09,Bayern,09376,LK Schwandorf,4,4,6,1,4,19,19,4
2021-05-13,09,Bayern,09376,LK Schwandorf,4,4,6,1,3,20,20,3
2021-05-14,09,Bayern,09376,LK Schwandorf,4,4,6,1,4,19,19,4
2021-05-15,09,Bayern,09376,LK Schwandorf,4,4,6,1,5,18,18,5
2021-05-16,09,Bayern,09376,LK Schwandorf,4,4,6,1,4,19,19,4
2021-05-17,09,Bayern,09376,LK Schwandorf,4,4,7,3,1,20,20,1
2021-05-18,09,Bayern,09376,LK Schwandorf,4,4,5,3,0,20,20,0
2021-05-19,09,Bayern,09376,LK Schwandorf,4,4,5,3,0,21,21,0
2021-05-20,09,Bayern,09376,LK Schwandorf,4,4,5,2,0,21,21,0
2021-05-21,09,Bayern,09376,LK Schwandorf,4,4,4,2,4,17,17,4
2021-05-22,09,Bayern,09376,LK Schwandorf,4,4,4,2,4,17,17,4
2021-05-23,09,Bayern,09376,LK Schwandorf,4,4,4,2,5,16,16,5
2021-05-24,09,Bayern,09376,LK Schwandorf,4,4,4,2,1,20,20,1
2021-05-25,09,Bayern,09376,LK Schwandorf,4,4,4,1,3,18,18,3
2021-05-26,09,Bayern,09376,LK Schwandorf,4,4,1,0,2,19,19,2
2021-05-27,09,Bayern,09376,LK Schwandorf,4,4,2,2,1,20,20,1
2021-05-28,09,Bayern,09376,LK Schwandorf,4,4,2,1,3,17,17,3
2021-05-29,09,Bayern,09376,LK Schwandorf,4,4,1,1,2,18,18,2
2021-05-30,09,Bayern,09376,LK Schwandorf,4,4,1,1,2,18,18,2
2021-05-31,09,Bayern,09376,LK Schwandorf,4,4,1,1,1,19,19,1
2021-06-01,09,Bayern,09376,LK Schwandorf,4,4,1,1,2,19,19,2
2021-06-02,09,Bayern,09376,LK Schwandorf,4,4,1,1,1,19,19,1
2021-06-03,09,Bayern,09376,LK Schwandorf,4,4,1,1,7,13,13,7
2021-06-04,09,Bayern,09376,LK Schwandorf,4,4,1,1,2,18,18,2
2021-06-05,09,Bayern,09376,LK Schwandorf,4,4,1,1,1,21,21,1
2021-06-06,09,Bayern,09376,LK Schwandorf,4,4,1,1,3,18,18,3
2021-06-07,09,Bayern,09376,LK Schwandorf,4,4,1,1,2,18,18,2
2021-06-08,09,Bayern,09376,LK Schwandorf,4,4,1,1,2,18,18,2
2021-06-09,09,Bayern,09376,LK Schwandorf,4,4,1,1,1,19,19,1
2021-06-10,09,Bayern,09376,LK Schwandorf,4,4,1,1,3,17,17,3
2021-06-11,09,Bayern,09376,LK Schwandorf,4,4,1,1,3,17,17,3
2021-06-12,09,Bayern,09376,LK Schwandorf,4,4,1,1,3,18,18,3
2021-06-13,09,Bayern,09376,LK Schwandorf,4,4,1,1,2,18,18,2
2021-06-14,09,Bayern,09376,LK Schwandorf,4,4,1,1,1,19,19,1
2021-06-15,09,Bayern,09376,LK Schwandorf,4,4,1,1,4,17,17,4
2021-06-16,09,Bayern,09376,LK Schwandorf,4,4,1,1,6,15,15,6
2021-06-17,09,Bayern,09376,LK Schwandorf,4,4,0,0,4,16,16,4
2021-06-18,09,Bayern,09376,LK Schwandorf,4,4,0,0,3,18,18,3
2021-06-19,09,Bayern,09376,LK Schwandorf,4,4,0,0,8,13,13,8
2021-06-20,09,Bayern,09376,LK Schwandorf,4,4,0,0,5,15,15,5
2021-06-21,09,Bayern,09376,LK Schwandorf,4,4,0,0,4,16,16,4
2021-06-22,09,Bayern,09376,LK Schwandorf,4,4,0,0,5,15,15,5
2021-06-23,09,Bayern,09376,LK Schwandorf,4,4,0,0,6,16,16,6
2021-06-24,09,Bayern,09376,LK Schwandorf,4,4,0,0,5,17,17,5
2021-06-25,09,Bayern,09376,LK Schwandorf,4,4,0,0,9,13,13,9
2021-06-26,09,Bayern,09376,LK Schwandorf,4,4,0,0,8,14,14,8
2021-06-27,09,Bayern,09376,LK Schwandorf,4,4,0,0,5,17,17,5
2021-06-28,09,Bayern,09376,LK Schwandorf,4,4,0,0,8,14,14,8
2021-06-29,09,Bayern,09376,LK Schwandorf,4,4,0,0,7,15,15,7
2021-06-30,09,Bayern,09376,LK Schwandorf,4,4,0,0,3,19,19,3
2021-07-01,09,Bayern,09376,LK Schwandorf,4,4,0,0,4,18,18,4
2021-07-02,09,Bayern,09376,LK Schwandorf,4,4,0,0,7,15,15,7
2021-07-03,09,Bayern,09376,LK Schwandorf,4,4,0,0,6,16,16,6
2021-07-04,09,Bayern,09376,LK Schwandorf,4,4,0,0,5,17,17,5
2021-07-05,09,Bayern,09376,LK Schwandorf,4,4,0,0,6,16,16,6
2021-07-06,09,Bayern,09376,LK Schwandorf,4,4,0,0,8,14,14,8
2021-07-07,09,Bayern,09376,LK Schwandorf,4,4,0,0,10,12,12,10
2021-07-08,09,Bayern,09376,LK Schwandorf,4,4,0,0,4,18,18,4
2021-07-09,09,Bayern,09376,LK Schwandorf,4,4,0,0,5,17,17,5
2021-07-10,09,Bayern,09376,LK Schwandorf,4,4,0,0,6,16,16,6
2021-07-11,09,Bayern,09376,LK Schwandorf,4,4,0,0,8,14,14,8
2021-07-12,09,Bayern,09376,LK Schwandorf,4,4,0,0,7,15,15,7
2021-07-13,09,Bayern,09376,LK Schwandorf,4,4,0,0,4,18,18,4
2021-07-14,09,Bayern,09376,LK Schwandorf,4,4,0,0,5,17,17,5
2021-07-15,09,Bayern,09376,LK Schwandorf,4,4,1,0,1,21,21,1
2021-07-16,09,Bayern,09376,LK Schwandorf,4,4,1,0,6,16,16,6
2021-07-17,09,Bayern,09376,LK Schwandorf,4,4,1,0,9,13,13,9
2021-07-18,09,Bayern,09376,LK Schwandorf,4,4,1,0,9,13,13,9
2021-07-19,09,Bayern,09376,LK Schwandorf,4,4,1,0,8,14,14,8
2021-07-20,09,Bayern,09376,LK Schwandorf,4,4,1,0,4,18,18,4
2021-07-21,09,Bayern,09376,LK Schwandorf,4,4,1,0,4,18,18,4
2021-07-22,09,Bayern,09376,LK Schwandorf,4,4,1,0,5,17,17,5
2021-07-23,09,Bayern,09376,LK Schwandorf,4,4,1,0,2,20,20,2
2021-07-24,09,Bayern,09376,LK Schwandorf,4,4,1,0,8,14,14,8
2021-07-25,09,Bayern,09376,LK Schwandorf,4,4,1,0,8,14,14,8
2021-07-26,09,Bayern,09376,LK Schwandorf,4,4,1,0,5,17,17,5
2021-07-27,09,Bayern,09376,LK Schwandorf,4,4,0,0,7,15,15,7
2021-07-28,09,Bayern,09376,LK Schwandorf,4,4,0,0,1,21,21,1
2021-07-29,09,Bayern,09376,LK Schwandorf,4,4,1,0,3,19,19,3
2021-07-30,09,Bayern,09376,LK Schwandorf,4,4,1,0,2,20,20,2
2021-07-31,09,Bayern,09376,LK Schwandorf,4,4,1,0,2,20,20,2
2021-08-01,09,Bayern,09376,LK Schwandorf,4,4,1,0,7,15,15,7
2021-08-02,09,Bayern,09376,LK Schwandorf,4,4,1,0,7,17,17,7
2021-08-03,09,Bayern,09376,LK Schwandorf,4,4,0,0,12,12,12,12
2021-08-04,09,Bayern,09376,LK Schwandorf,4,4,0,0,9,15,15,9
2021-08-05,09,Bayern,09376,LK Schwandorf,4,4,1,0,5,19,19,5
2021-08-06,09,Bayern,09376,LK Schwandorf,4,4,1,0,10,14,14,10
2021-08-07,09,Bayern,09376,LK Schwandorf,4,4,1,0,7,15,15,7
2021-08-08,09,Bayern,09376,LK Schwandorf,4,4,1,0,7,15,15,7
2021-08-09,09,Bayern,09376,LK Schwandorf,4,4,1,0,5,19,19,5
2021-08-10,09,Bayern,09376,LK Schwandorf,4,4,1,0,4,20,20,4
2021-08-11,09,Bayern,09376,LK Schwandorf,4,4,0,0,7,17,17,7
2021-08-12,09,Bayern,09376,LK Schwandorf,4,4,0,0,9,15,15,9
2021-08-13,09,Bayern,09376,LK Schwandorf,4,4,0,0,11,13,13,11
2021-08-14,09,Bayern,09376,LK Schwandorf,4,4,0,0,10,12,12,10
2021-08-15,09,Bayern,09376,LK Schwandorf,4,4,0,0,11,11,11,11
2021-08-16,09,Bayern,09376,LK Schwandorf,4,4,0,0,8,16,16,8
2021-08-17,09,Bayern,09376,LK Schwandorf,4,4,0,0,9,15,15,9
2021-08-18,09,Bayern,09376,LK Schwandorf,4,4,0,0,7,17,17,7
2021-08-19,09,Bayern,09376,LK Schwandorf,4,4,0,0,2,22,22,2
2021-08-20,09,Bayern,09376,LK Schwandorf,4,4,0,0,5,19,19,5
2021-08-21,09,Bayern,09376,LK Schwandorf,4,4,0,0,9,13,13,9
2021-08-22,09,Bayern,09376,LK Schwandorf,4,4,0,0,10,12,12,10
2021-08-23,09,Bayern,09376,LK Schwandorf,4,4,1,0,10,14,14,10
2021-08-24,09,Bayern,09376,LK Schwandorf,4,4,1,0,8,16,16,8
2021-08-25,09,Bayern,09376,LK Schwandorf,4,4,1,0,8,16,16,8
2021-08-26,09,Bayern,09376,LK Schwandorf,4,4,0,0,8,16,16,8
2021-08-27,09,Bayern,09376,LK Schwandorf,4,4,0,0,5,19,19,5
2021-08-28,09,Bayern,09376,LK Schwandorf,4,4,0,0,8,14,14,8
2021-08-29,09,Bayern,09376,LK Schwandorf,4,4,0,0,7,15,15,7
2021-08-30,09,Bayern,09376,LK Schwandorf,4,4,0,0,10,14,14,10
2021-08-31,09,Bayern,09376,LK Schwandorf,4,4,0,0,6,18,18,6
2021-09-01,09,Bayern,09376,LK Schwandorf,4,4,0,0,7,17,17,7
2021-09-02,09,Bayern,09376,LK Schwandorf,4,4,0,0,5,19,19,5
2021-09-03,09,Bayern,09376,LK Schwandorf,4,4,0,0,5,19,19,5
2021-09-04,09,Bayern,09376,LK Schwandorf,4,4,0,0,4,18,18,4
2021-09-05,09,Bayern,09376,LK Schwandorf,4,4,0,0,2,20,20,2
2021-09-06,09,Bayern,09376,LK Schwandorf,4,4,0,0,4,20,20,4
2021-09-07,09,Bayern,09376,LK Schwandorf,4,4,0,0,6,18,18,6
2021-09-08,09,Bayern,09376,LK Schwandorf,4,4,0,0,4,20,20,4
2021-09-09,09,Bayern,09376,LK Schwandorf,4,4,0,0,8,16,16,8
2021-09-10,09,Bayern,09376,LK Schwandorf,4,4,0,0,9,15,15,9
2021-09-11,09,Bayern,09376,LK Schwandorf,4,4,0,0,7,15,15,7
2021-09-12,09,Bayern,09376,LK Schwandorf,4,4,0,0,7,15,15,7
2021-09-13,09,Bayern,09376,LK Schwandorf,4,4,0,0,10,14,14,10
2021-09-14,09,Bayern,09376,LK Schwandorf,4,4,0,0,12,12,12,12
2021-09-15,09,Bayern,09376,LK Schwandorf,4,4,1,0,7,17,17,7
2021-09-16,09,Bayern,09376,LK Schwandorf,4,4,1,0,7,17,17,7
2021-09-17,09,Bayern,09376,LK Schwandorf,4,4,2,0,8,16,16,8
2021-09-18,09,Bayern,09376,LK Schwandorf,4,4,2,0,10,12,12,10
2021-09-19,09,Bayern,09376,LK Schwandorf,4,4,3,0,8,14,14,8
2021-09-20,09,Bayern,09376,LK Schwandorf,4,4,3,0,6,18,18,6
2021-09-21,09,Bayern,09376,LK Schwandorf,4,4,3,1,3,21,21,3
2021-09-22,09,Bayern,09376,LK Schwandorf,4,4,3,2,9,15,15,9
2021-09-23,09,Bayern,09376,LK Schwandorf,4,4,2,1,6,18,18,6
2021-09-24,09,Bayern,09376,LK Schwandorf,4,4,2,1,9,15,15,9
2021-09-25,09,Bayern,09376,LK Schwandorf,4,4,2,1,7,15,15,7
2021-09-26,09,Bayern,09376,LK Schwandorf,4,4,3,1,5,17,17,5
2021-09-27,09,Bayern,09376,LK Schwandorf,4,4,3,1,9,15,15,9
2021-09-28,09,Bayern,09376,LK Schwandorf,4,4,3,1,9,15,15,9
2021-09-29,09,Bayern,09376,LK Schwandorf,4,4,2,1,12,12,12,12
2021-09-30,09,Bayern,09376,LK Schwandorf,4,4,2,1,7,17,17,7
2021-10-01,09,Bayern,09376,LK Schwandorf,4,4,2,1,8,16,16,8
2021-10-02,09,Bayern,09376,LK Schwandorf,4,4,1,1,3,19,19,3
2021-10-03,09,Bayern,09376,LK Schwandorf,4,4,1,1,4,18,18,4
2021-10-04,09,Bayern,09376,LK Schwandorf,4,4,2,1,6,18,18,6
2021-10-05,09,Bayern,09376,LK Schwandorf,4,4,3,1,5,19,19,5
2021-10-06,09,Bayern,09376,LK Schwandorf,4,4,3,2,6,18,18,6
2021-10-07,09,Bayern,09376,LK Schwandorf,4,4,3,2,6,18,18,6
2021-10-08,09,Bayern,09376,LK Schwandorf,4,4,3,2,2,22,22,2
2021-10-09,09,Bayern,09376,LK Schwandorf,4,4,3,2,2,21,21,2
2021-10-10,09,Bayern,09376,LK Schwandorf,4,4,3,2,5,17,17,5
2021-10-11,09,Bayern,09376,LK Schwandorf,4,4,3,2,6,18,18,6
2021-10-12,09,Bayern,09376,LK Schwandorf,4,4,3,2,5,19,19,5
2021-10-13,09,Bayern,09376,LK Schwandorf,4,4,2,1,5,19,19,5
2021-10-14,09,Bayern,09376,LK Schwandorf,4,4,3,2,6,18,18,6
2021-10-15,09,Bayern,09376,LK Schwandorf,4,4,3,2,4,20,20,4
2021-10-16,09,Bayern,09376,LK Schwandorf,4,4,3,2,6,16,16,6
2021-10-17,09,Bayern,09376,LK Schwandorf,4,4,2,2,7,15,15,7
2021-10-18,09,Bayern,09376,LK Schwandorf,4,4,2,2,7,17,17,7
2021-10-19,09,Bayern,09376,LK Schwandorf,4,4,2,2,6,18,18,6
2021-10-20,09,Bayern,09376,LK Schwandorf,4,4,2,2,4,20,20,4
2021-10-21,09,Bayern,09376,LK Schwandorf,4,4,2,2,3,21,21,3
2021-10-22,09,Bayern,09376,LK Schwandorf,4,4,4,2,5,19,19,5
2021-10-23,09,Bayern,09376,LK Schwandorf,4,4,5,2,6,16,16,6
2021-10-24,09,Bayern,09376,LK Schwandorf,4,4,5,3,7,15,15,7
2021-10-25,09,Bayern,09376,LK Schwandorf,4,4,6,3,7,17,17,7
2021-10-26,09,Bayern,09376,LK Schwandorf,4,4,6,3,7,17,17,7
2021-10-27,09,Bayern,09376,LK Schwandorf,4,4,5,3,9,15,15,9
2021-10-28,09,Bayern,09376,LK Schwandorf,4,4,4,3,11,13,13,11
2021-10-29,09,Bayern,09376,LK Schwandorf,4,4,4,2,6,18,18,6
2021-10-30,09,Bayern,09376,LK Schwandorf,4,4,4,2,3,19,19,3
2021-10-31,09,Bayern,09376,LK Schwandorf,4,4,3,2,5,17,17,5
2021-11-01,09,Bayern,09376,LK Schwandorf,4,4,4,2,1,21,21,1
2021-11-02,09,Bayern,09376,LK Schwandorf,4,4,5,2,4,20,20,4
2021-11-03,09,Bayern,09376,LK Schwandorf,4,4,4,2,5,17,17,5
2021-11-04,09,Bayern,09376,LK Schwandorf,4,4,4,2,4,18,18,4
2021-11-05,09,Bayern,09376,LK Schwandorf,4,4,3,2,5,17,17,5
2021-11-06,09,Bayern,09376,LK Schwandorf,4,4,4,3,4,18,18,4
2021-11-07,09,Bayern,09376,LK Schwandorf,4,4,3,1,7,15,15,7
2021-11-08,09,Bayern,09376,LK Schwandorf,4,4,3,1,4,18,18,4
2021-11-09,09,Bayern,09376,LK Schwandorf,4,4,5,2,6,16,16,6
2021-11-10,09,Bayern,09376,LK Schwandorf,4,4,4,4,9,13,13,9
2021-11-11,09,Bayern,09376,LK Schwandorf,4,4,5,5,11,11,11,11
2021-11-12,09,Bayern,09376,LK Schwandorf,4,4,6,5,9,13,13,9
2021-11-13,09,Bayern,09376,LK Schwandorf,4,4,5,4,11,11,11,11
2021-11-14,09,Bayern,09376,LK Schwandorf,4,4,6,4,3,20,20,3
2021-11-15,09,Bayern,09376,LK Schwandorf,4,4,7,4,4,18,18,4
2021-11-16,09,Bayern,09376,LK Schwandorf,4,4,7,4,4,18,18,4
2021-11-17,09,Bayern,09376,LK Schwandorf,4,4,7,4,5,17,17,5
2021-11-18,09,Bayern,09376,LK Schwandorf,4,4,10,5,5,19,19,5
2021-11-19,09,Bayern,09376,LK Schwandorf,4,4,9,4,5,20,20,5
2021-11-20,09,Bayern,09376,LK Schwandorf,4,4,9,4,4,19,19,4
2021-11-21,09,Bayern,09376,LK Schwandorf,4,4,8,4,6,17,17,6
2021-11-22,09,Bayern,09376,LK Schwandorf,4,4,8,4,3,20,20,3
2021-11-23,09,Bayern,09376,LK Schwandorf,4,4,7,4,2,24,24,2
2021-11-24,09,Bayern,09376,LK Schwandorf,4,4,7,5,0,28,28,0
2021-11-25,09,Bayern,09376,LK Schwandorf,4,4,7,5,3,25,25,3
2021-11-26,09,Bayern,09376,LK Schwandorf,4,4,9,6,1,27,27,1
2021-11-27,09,Bayern,09376,LK Schwandorf,4,4,10,6,3,25,25,3
2021-11-28,09,Bayern,09376,LK Schwandorf,4,4,10,6,2,26,26,2
2021-11-29,09,Bayern,09376,LK Schwandorf,4,4,12,7,1,28,28,1
2021-11-30,09,Bayern,09376,LK Schwandorf,4,4,12,7,5,26,26,5
2021-12-01,09,Bayern,09376,LK Schwandorf,4,4,13,9,7,24,24,7
2021-12-02,09,Bayern,09376,LK Schwandorf,4,4,15,9,5,26,26,5
2021-12-03,09,Bayern,09376,LK Schwandorf,4,4,15,10,0,29,29,0
2021-12-04,09,Bayern,09376,LK Schwandorf,4,4,13,10,8,20,20,8
2021-12-05,09,Bayern,09376,LK Schwandorf,4,4,13,10,7,19,19,7
2021-12-06,09,Bayern,09376,LK Schwandorf,4,4,13,10,4,24,24,4
2021-12-07,09,Bayern,09376,LK Schwandorf,4,4,15,10,0,28,28,0
2021-12-08,09,Bayern,09376,LK Schwandorf,4,4,15,10,0,28,28,0
2021-12-09,09,Bayern,09376,LK Schwandorf,4,4,12,9,1,25,25,1
2021-12-10,09,Bayern,09376,LK Schwandorf,4,4,11,8,2,24,24,2
2021-12-11,09,Bayern,09376,LK Schwandorf,4,4,9,8,4,22,22,4
2021-12-12,09,Bayern,09376,LK Schwandorf,4,4,9,8,2,24,24,2
2021-12-13,09,Bayern,09376,LK Schwandorf,4,4,9,8,2,24,24,2
2021-12-14,09,Bayern,09376,LK Schwandorf,4,4,9,8,2,24,24,2
2021-12-15,09,Bayern,09376,LK Schwandorf,4,4,8,8,2,24,24,2
2021-12-16,09,Bayern,09376,LK Schwandorf,4,4,10,7,2,24,24,2
2021-12-17,09,Bayern,09376,LK Schwandorf,4,4,9,7,4,22,22,4
2021-12-18,09,Bayern,09376,LK Schwandorf,4,4,8,5,7,19,19,7
2021-12-19,09,Bayern,09376,LK Schwandorf,4,4,9,5,9,17,17,9
2021-12-20,09,Bayern,09376,LK Schwandorf,4,4,9,5,8,18,18,8
2021-12-21,09,Bayern,09376,LK Schwandorf,4,4,8,5,7,19,19,7
2021-12-22,09,Bayern,09376,LK Schwandorf,4,4,8,4,6,20,20,6
2021-12-23,09,Bayern,09376,LK Schwandorf,4,4,5,3,5,21,21,5
2021-12-24,09,Bayern,09376,LK Schwandorf,4,4,6,4,8,18,18,8
2021-12-25,09,Bayern,09376,LK Schwandorf,4,4,6,4,6,20,20,6
2021-12-26,09,Bayern,09376,LK Schwandorf,4,4,6,5,7,19,19,7
2021-12-27,09,Bayern,09376,LK Schwandorf,4,4,5,4,6,20,20,6
2021-12-28,09,Bayern,09376,LK Schwandorf,4,4,4,4,7,19,19,7
2021-12-29,09,Bayern,09376,LK Schwandorf,4,4,3,3,9,17,17,9
2021-12-30,09,Bayern,09376,LK Schwandorf,4,4,4,3,9,17,17,9
2021-12-31,09,Bayern,09376,LK Schwandorf,4,4,4,3,1,22,22,1
2022-01-01,09,Bayern,09376,LK Schwandorf,4,4,3,3,5,18,18,5
2022-01-02,09,Bayern,09376,LK Schwandorf,4,4,4,2,5,18,18,5
2022-01-03,09,Bayern,09376,LK Schwandorf,4,4,4,2,4,22,22,4
2022-01-04,09,Bayern,09376,LK Schwandorf,4,4,3,2,0,26,26,0
2022-01-05,09,Bayern,09376,LK Schwandorf,4,4,2,2,7,19,19,7
2022-01-06,09,Bayern,09376,LK Schwandorf,4,4,1,1,2,24,24,2
2022-01-07,09,Bayern,09376,LK Schwandorf,4,4,2,1,5,21,21,5
2022-01-08,09,Bayern,09376,LK Schwandorf,4,4,1,1,5,21,21,5
2022-01-09,09,Bayern,09376,LK Schwandorf,4,4,1,1,5,21,21,5
2022-01-10,09,Bayern,09376,LK Schwandorf,4,4,1,1,3,23,23,3
2022-01-11,09,Bayern,09376,LK Schwandorf,4,4,1,1,3,23,23,3
2022-01-12,09,Bayern,09376,LK Schwandorf,4,4,2,1,3,23,23,3
2022-01-13,09,Bayern,09376,LK Schwandorf,4,4,2,1,5,21,21,5
2022-01-14,09,Bayern,09376,LK Schwandorf,4,4,2,1,7,19,19,7
2022-01-15,09,Bayern,09376,LK Schwandorf,4,4,3,1,5,21,21,5
2022-01-16,09,Bayern,09376,LK Schwandorf,4,4,3,2,5,21,21,5
2022-01-17,09,Bayern,09376,LK Schwandorf,4,4,3,2,9,17,17,9
2022-01-18,09,Bayern,09376,LK Schwandorf,4,4,3,2,6,20,20,6
2022-01-19,09,Bayern,09376,LK Schwandorf,4,4,3,1,0,26,26,0
2022-01-20,09,Bayern,09376,LK Schwandorf,4,4,2,1,4,22,22,4
2022-01-21,09,Bayern,09376,LK Schwandorf,4,4,2,1,4,22,22,4
2022-01-22,09,Bayern,09376,LK Schwandorf,4,4,1,0,5,21,21,5
2022-01-23,09,Bayern,09376,LK Schwandorf,4,4,1,0,6,20,20,6
2022-01-24,09,Bayern,09376,LK Schwandorf,4,4,1,0,8,18,18,8
2022-01-25,09,Bayern,09376,LK Schwandorf,4,4,1,0,7,19,19,7
2022-01-26,09,Bayern,09376,LK Schwandorf,4,4,1,0,10,16,16,10
2022-01-27,09,Bayern,09376,LK Schwandorf,4,4,1,0,7,19,19,7
2022-01-28,09,Bayern,09376,LK Schwandorf,4,4,2,0,8,18,18,8
2022-01-29,09,Bayern,09376,LK Schwandorf,4,4,2,0,4,22,22,4
2022-01-30,09,Bayern,09376,LK Schwandorf,4,4,2,0,5,18,18,5
2022-01-31,09,Bayern,09376,LK Schwandorf,4,4,2,0,7,16,16,7
2022-02-01,09,Bayern,09376,LK Schwandorf,4,4,2,0,3,23,23,3
2022-02-02,09,Bayern,09376,LK Schwandorf,4,4,2,0,2,24,24,2
2022-02-03,09,Bayern,09376,LK Schwandorf,4,4,2,0,3,23,23,3
2022-02-04,09,Bayern,09376,LK Schwandorf,4,4,2,0,6,20,20,6
2022-02-05,09,Bayern,09376,LK Schwandorf,4,4,2,0,2,24,24,2
2022-02-06,09,Bayern,09376,LK Schwandorf,4,4,2,0,3,23,23,3
2022-02-07,09,Bayern,09376,LK Schwandorf,4,4,2,0,6,20,20,6
2022-02-08,09,Bayern,09376,LK Schwandorf,4,4,1,1,5,21,21,5
